CUSTOMER_ID;CUSTOMER_DESCR;Country_Res_descr (4);Matched Region
36127383;Citibank NA, New York branch;United States;North America
36127394;Citibank NA, Panamá City branch;Panama;Latin America
36127397;China CITIC Bank Corporation Limited, Guangzhou branch;China;Asia
36127398;China CITIC Bank Corporation Limited, Suzhou (Jiangsu) branch;China;Asia
36127399;China CITIC Bank Corporation Limited, Yantai branch;China;Asia
36127409;Commerzbank Aktiengesellschaft, Cologne branch;Germany;Western Europe
36127409;Commerzbank AG, Cologne branch;Germany;Western Europe
36127419;Credit Agricole Corporate and Investment Bank, Dubai branch;United Arab Emirates;Asia
36127495;China Everbright Bank Company Ltd, Xiamen branch;China;Asia
36127496;China Everbright Bank Company Ltd, Yantai branch;China;Asia
36127503;First Commercial Bank, Tainan branch;Taiwan;Asia
36127515;Mizuho Bank Ltd., Taipei branch;Taiwan;Asia
36127517;Industrial Bank Co Ltd, Beijing branch;China;Asia
36127520;China Guangfa Bank Co Ltd, Beijing branch;China;Asia
36127521;China Guangfa Bank Co Ltd, Wenzhou branch;China;Asia
36127522;China Guangfa Bank Co Ltd, Ningbo branch;China;Asia
36127541;The Hongkong and Shanghai Banking Corporation Limited, Macao branch;Macao;Asia
36127542;The Hongkong and Shanghai Banking Corporation Limited, Calcutta branch;India;Asia
36127557;Hua Xia Bank Co Ltd, Guangzhou branch;China;Asia
36127558;Hua Xia Bank Co Ltd, Suzhou (Jiangsu) branch;China;Asia
36127559;Hua Xia Bank Co Ltd, Shijiazhuang branch;China;Asia
36127560;Hua Xia Bank Co Ltd, Shanghai branch;China;Asia
36127561;Hua Xia Bank Co Ltd, Wuhan branch;China;Asia
36127562;UniCredit Bank AG, Nuernberg branch;Germany;Western Europe
36127573;Industrial And Commercial Bank Of China Ltd, Jinan branch;China;Asia
36127574;Industrial And Commercial Bank Of China Ltd, Dalian branch;China;Asia
36127575;Industrial And Commercial Bank Of China Ltd, Shanxi Provincial branch;China;Asia
36127576;Industrial And Commercial Bank Of China Ltd, Haikou branch;China;Asia
36127579;Industrial And Commercial Bank Of China Ltd, Harbin branch;China;Asia
36127581;Mega International Commercial Bank Co Ltd, Fengshan branch;Taiwan;Asia
36127585;Israel Discount Bank Ltd, Haifa branch;Israel;Asia
36127609;Kyongnam Bank, Seoul branch;Korea, Republic of;Asia
36127634;MashreqBank PSC, Abu Dhabi branch;United Arab Emirates;Asia
36127638;Nordea Bank Abp, Estonia;Estonia;Central and Eastern Europe
36127655;First Abu Dhabi Bank PJSC, Singapore branch;Singapore;Asia
36127657;First Abu Dhabi Bank PJSC, Muscat branch;Oman;Asia
36127665;Saudi National Bank, Dammam branch;Saudi Arabia;Asia
36127665;The National Commercial Bank, Dammam branch;Saudi Arabia;Asia
36127676;Oversea-Chinese Banking Corporation Ltd, Bangkok branch;Thailand;Asia
36127677;Oversea-Chinese Banking Corporation Ltd, Taipei branch;Taiwan;Asia
36127729;KEB Hana Bank, New Yok Agency;United States;North America
36127729;KEB Hana Bank, New York branch;United States;North America
36127732;Shanghai Pudong Development Bank Co Ltd, Suzhou (Jiangsu) branch;China;Asia
36127733;Shinhan Bank Co., Ltd., New York branch;United States;North America
36127785;State Bank of India, Bhubaneswar branch;India;Asia
36127790;State Bank of India, Colombo branch;Sri Lanka;Asia
36127802;Taiwan Cooperative Bank ltd., Kaohsiung branch;Taiwan;Asia
36127806;Türkiye Cumhuriyeti Ziraat Bankasi AS, Izmir branch;Turkey;Central and Eastern Europe
36127813;The Bank of East Asia (China) Ltd, Xiamen branch;China;Asia
36127859;Türkiye Vakiflar Bankasi TAO, Izmir branch;Turkey;Central and Eastern Europe
36127860;Türkiye Vakiflar Bankasi TAO, Izmit branch;Turkey;Central and Eastern Europe
36127893;United Overseas Bank Ltd, Seoul branch;Korea, Republic of;Asia
36127922;Scotiabank & Trust (Cayman) Ltd;Cayman Islands;Latin America
36127971;Caixa-Banco de Investimento SA;Portugal;Western Europe
36127979;CAJAMAR CAJA RURAL, S.C.C.;Spain;Western Europe
36127995;The National Bank of Ras Al-Khaimah PSC;United Arab Emirates;Asia
36127996;PJSC Rosbank;Russian Federation;Central and Eastern Europe
36128057;Standard Chartered Bank (Pakistan) Limited;Pakistan;Asia
36128121;Gorenjska Banka D.D., Kranj.;Slovenia;Central and Eastern Europe
36128195;Mondelez Belgium Biscuits Production NV;Belgium;Western Europe
36128212;Eiffage Development SA;Belgium;Western Europe
36128214;DC Industrial NV;Belgium;Western Europe
36128223;SSAB Emea AB;Sweden;Western Europe
36128227;Systemat Renting Management SPRL;Belgium;Western Europe
36128268;Katoen Natie Moerdijk B.V.;Netherlands;Western Europe
36128310;ENI SpA, Milan branch;Italy;Western Europe
36128330;Koninklijke Jumbo B.V.;Netherlands;Western Europe
36128383;Het Fort Onroerend Goed B.V.;Netherlands;Western Europe
36128384;Vast Goed Maatschappij Van der Loo B.V.;Netherlands;Western Europe
36128394;Verweg Exploitatie B.V.;Netherlands;Western Europe
36128395;LearnLinq B.V.;Netherlands;Western Europe
36128548;Schoonmaakbedrijf Van Berkel B.V.;Netherlands;Western Europe
36128914;Th. Feijen en Zonen B.V.;Netherlands;Western Europe
36128971;Petro-Zoutchemie Nederland B.V.;Netherlands;Western Europe
36129434;Stam Onroerend Goed B.V.;Netherlands;Western Europe
36129514;W.F. Looije Properties B.V.;Netherlands;Western Europe
36129605;Van Mossel Dorzo Renault Dacia Nissan B.V.;Netherlands;Western Europe
36129697;Van Kooten Veenendaal B.V.;Netherlands;Western Europe
36129725;Recreatiepark De Tolplas B.V.;Netherlands;Western Europe
36129868;Le Duc Fine Food B.V.;Netherlands;Western Europe
36129922;Bitufa Waterproofing B.V.;Netherlands;Western Europe
36129936;Triple M Real Estate B.V.;Netherlands;Western Europe
36129964;IHC SAS - Hytop B.V.;Netherlands;Western Europe
36130065;Van der Linden Groep B.V.;Netherlands;Western Europe
36130146;Norkem B.V.;Netherlands;Western Europe
36130180;Euro Patisserie Producties Twello B.V.;Netherlands;Western Europe
36130290;Vitronics Soltec B.V.;Netherlands;Western Europe
36130353;TS Health Products B.V.;Netherlands;Western Europe
36130689;SUEZ Vastgoed B.V.;Netherlands;Western Europe
36130758;Reflecta Automation B.V.;Netherlands;Western Europe
36130793;Itps (Netherlands) B.V.;Netherlands;Western Europe
36130851;B.V. Rentmeester Congo Maatschappij;Netherlands;Western Europe
36130910;Bredox B.V.;Netherlands;Western Europe
36131218;Bureau voor Interculturele Evaluatie B.V.;Netherlands;Western Europe
36131223;Normec Sensory B.V.;Netherlands;Western Europe
36131308;P.B.M. Express B.V.;Netherlands;Western Europe
36131313;Homé Hout B.V.;Netherlands;Western Europe
36131319;C.T.K. Holland B.V.;Netherlands;Western Europe
36131351;Quality International Purchase B.V.;Netherlands;Western Europe
36131612;De Lange Speciaal Transport B.V.;Netherlands;Western Europe
36132108;Summit Property B.V.;Netherlands;Western Europe
36132131;Discovery Communications Benelux B.V.;Netherlands;Western Europe
36132281;IBS Precision Engineering B.V.;Netherlands;Western Europe
36132286;Actief Techniek B.V.;Netherlands;Western Europe
36132329;Hawedo BV;Netherlands;Western Europe
36132329;Hawedo B.V.;Netherlands;Western Europe
36132403;Scheidt & Bachmann Parkeersystemen B.V.;Netherlands;Western Europe
36132534;CrescentOne B.V.;Netherlands;Western Europe
36132739;Industry International B.V.;Netherlands;Western Europe
36132795;ATS Global B.V.;Netherlands;Western Europe
36132805;Vamo Produkten voor de Bakkerij B.V.;Netherlands;Western Europe
36132936;Makro Cash & Carry Belgium NV;Belgium;Western Europe
36132973;PT Bank Rakyat Indonesia (Persero) Tbk, New York branch;United States;North America
36132978;N. ET B. KNAUF ET CIE SCS;Belgium;Western Europe
36132990;Burson Cohn & Wolfe SRL;Belgium;Western Europe
36132990;Burson-Marsteller SPRL;Belgium;Western Europe
36132998;Weddell SA;Belgium;Western Europe
36133002;Contassur Assistance-Conseil SA;Belgium;Western Europe
36133011;Limburgse Distributie Maatschappij NV;Belgium;Western Europe
36133022;Deloitte Bedrijfsrevisoren/ Reviseurs d' Entreprises SC SCRL;Belgium;Western Europe
36133023;Deloitte Accountancy CV CVBA;Belgium;Western Europe
36133024;Distribution D'Imprimés Publicitaires Sans Adresse SA;Belgium;Western Europe
36133032;Amcor Pty Ltd;Australia;Australia
36133044;Schweizerische Nationalbank, Bern branch;Switzerland;Western Europe
36133060;BNP Paribas SA, Strasbourg branch;France;Western Europe
36133107;Sogepo Sgr Fondo Geporend;Italy;Western Europe
36133109;Vietnam Technological and Commercial Joint Stock Bank;Viet Nam;Asia
36133116;Sogepo Sgr Fondo Gepocash;Italy;Western Europe
36133118;Sogepo Sgr Fdo Gepocapital;Italy;Western Europe
36133121;Sogepo Sgr Fdo Gepobond Euro;Italy;Western Europe
36133122;Sogepo Sgr Fdo Geporeinvest;Italy;Western Europe
36133130;The British Land Company PLC;United Kingdom;Western Europe
36133143;Clover Funding NO.3 PLC;United Kingdom;Western Europe
36133194;Atlas Services Group International B.V.;Netherlands;Western Europe
36133220;Idex Corp;United States;North America
36133256;DBS Group Holdings Ltd;Singapore;Asia
36133265;Ghent Handling and Distribution NV;Belgium;Western Europe
36133270;Liberty Galati S.A.;Romania;Central and Eastern Europe
36133323;Reefer System B.V.;Netherlands;Western Europe
36133429;Claranet Benelux B.V.;Netherlands;Western Europe
36133587;Ahwahnee Pensioen B.V.;Netherlands;Western Europe
36133625;Gaiwin B.V.;Netherlands;Western Europe
36133642;Kred'it B.V.;Netherlands;Western Europe
36133872;Pelican Worldwide B.V.;Netherlands;Western Europe
36134165;Alliant Energy Corp;United States;North America
36134175;Hess Corporation;United States;North America
36134183;American Axle & Manufacturing Inc;United States;North America
36134188;Springleaf Finance Corp;United States;North America
36134194;American Greetings Corporation;United States;North America
36134214;Avalonbay Communities Inc;United States;North America
36134216;BYD Co Ltd;China;Asia
36134217;Avery Dennison Corp;United States;North America
36134227;Block Financial LLC;United States;North America
36134229;H & R Block Inc;United States;North America
36134234;Volkswagen Leasing GmbH;Germany;Western Europe
36134238;Ansaldo Energia SpA;Italy;Western Europe
36134239;Leonardo Spa;Italy;Western Europe
36134246;B.W.W. Real Estate NV;Belgium;Western Europe
36134250;Camden Property Trust;United States;North America
36134288;Orange Holding S.A.;France;Western Europe
36134320;Zaharul Oradea SA;Romania;Central and Eastern Europe
36134350;The Toronto-Dominion Bank, Houston branch;United States;North America
36134361;Mölnlycke Health Care SAS;France;Western Europe
36134361;Molnlycke Health Care SAS;France;Western Europe
36134362;Mölnlycke Health Care GmbH;Austria;Western Europe
36134366;Recyc-Mattress Belgium NV;Belgium;Western Europe
36134378;Eclair SA;Belgium;Western Europe
36134379;Econocom Lease NV;Belgium;Western Europe
36134413;Cooper Tire & Rubber Co;United States;North America
36134416;European Owens Corning Fiberglas BVBA;Belgium;Western Europe
36134418;Dollar General Corp;United States;North America
36134421;Ferrero SA;Belgium;Western Europe
36134444;Everest Re Group Ltd;Bermuda;North America
36134462;Macy's Inc.;United States;North America
36134464;FedEx Corporation;United States;North America
36134478;Sumitomo Corporation of Americas;United States;North America
36134478;Sumitomo Corp of Americas;United States;North America
36134488;NextEra Energy Capital Holdings Inc;United States;North America
36134489;NextEra Energy Inc;United States;North America
36134498;Sembcorp Cogen PTE Ltd;Singapore;Asia
36134506;Axima Refrigeration NV;Belgium;Western Europe
36134519;HCA Inc.;United States;North America
36134521;Healthcare Realty Trust Inc;United States;North America
36134525;Host Hotels & Resorts LP;United States;North America
36134526;Host Hotels & Resorts Inc;United States;North America
36134534;1 Garantovana A/S;Slovakia;Central and Eastern Europe
36134536;ALFA LAVAL Slovakia s.r.o.;Slovakia;Central and Eastern Europe
36134545;Ingram Micro Belux;Belgium;Western Europe
36134545;Ingram Micro BVBA;Belgium;Western Europe
36134548;International Beverages Corporation SA;Belgium;Western Europe
36134563;PreZero Recycling & Recovery Netherlands B.V.;Netherlands;Western Europe
36134563;SUEZ Recycling & Recovery Netherlands B.V.;Netherlands;Western Europe
36134571;Rogers Communications Inc;Canada;North America
36134578;Seafly A/S;Slovakia;Central and Eastern Europe
36134644;CapitalatWork SA;Belgium;Western Europe
36134650;Shionogi & Company Ltd;Japan;Asia
36134653;Melia Hotels International SA;Spain;Western Europe
36134654;Exor SpA;Italy;Western Europe
36134656;Kimco Realty Corp;United States;North America
36134663;Hangook McDonald's Co Ltd;Korea, Republic of;Asia
36134673;Marriott International Inc;United States;North America
36134676;Marriott International Inc;United States;North America
36134679;Neste Demeter B.V.;Netherlands;Western Europe
36134681;Sonoco Products Company;United States;North America
36134685;SPRINT COMMUNICATIONS INC;United States;North America
36134687;CalAtlantic Group Inc;United States;North America
36134688;Murphy Oil Corp;United States;North America
36134692;Nabors Industries Inc;United States;North America
36134696;Navistar International Corp;United States;North America
36134699;Newmont Mining Corp;United States;North America
36134700;Verizon Global Funding Corp;United States;North America
36134703;Verizon Communications Inc.;United States;North America
36134707;Vulcan Materials Company;United States;North America
36134715;Nova Chemicals Corp;Canada;North America
36134716;The Williams Companies Inc;United States;North America
36134719;Nucor Corp;United States;North America
36134722;Zurich Finance (USA) Inc;United States;North America
36134724;Firstenergy Corp;United States;North America
36134726;Oneok Inc;United States;North America
36134733;Pentair Inc;United States;North America
36134737;Potlatch Corp;United States;North America
36134741;Ppg Industries Inc;United States;North America
36134746;PPL Corporation;United States;North America
36134768;CSOB Akciovy, CSOB Asset Management, a. s., investicni spolecnost, otevreny podilovy fond;Czechia;Central and Eastern Europe
36134992;Electrotool' B.V.;Netherlands;Western Europe
36135234;H.A. de Boers Vastgoed B.V.;Netherlands;Western Europe
36135262;Westland Salades BV;Netherlands;Western Europe
36135325;Vischjager Winkels B.V.;Netherlands;Western Europe
36135935;De Burghse President B.V.;Netherlands;Western Europe
36136029;Westplan Investors N.V.;Netherlands;Western Europe
36136226;Kennemer Haeve B.V.;Netherlands;Western Europe
36136305;Imkerij De Traay B.V.;Netherlands;Western Europe
36136338;Robeco QI Global Dynamic Duration;Luxembourg;Western Europe
36136421;Republic Services Inc;United States;North America
36136437;Worpholding II B.V.;Netherlands;Western Europe
36136438;Combinatie Investerings Groep Vastgoed B.V.;Netherlands;Western Europe
36136440;Combi: Kinderen de Waal;Netherlands;Western Europe
36136510;Rathgar Capital Corp Ltd;Cayman Islands;Latin America
36136539;Hamon Research-Cottrell SA;Belgium;Western Europe
36136546;PRESS SHOP AND MORE;Belgium;Western Europe
36136546;Ubiway Retail NV;Belgium;Western Europe
36136551;Pricewaterhousecoopers Business Advisory Services;Belgium;Western Europe
36136558;Societe d Information d Animation et de Diffusion SA;Belgium;Western Europe
36136568;Mainfreight SRL;Romania;Central and Eastern Europe
36136579;C.Ro Ports Zeebrugge NV;Belgium;Western Europe
36136601;Atelier Jean Regniers ASBL;Belgium;Western Europe
36136678;PricewaterhouseCoopers Enterprise Advisory BV;Belgium;Western Europe
36136685;Eurocavi Europe SPRL;Belgium;Western Europe
36136729;Parmalat Romania SA;Romania;Central and Eastern Europe
36136774;Deloitte Legal-Lawyers CVBA;Belgium;Western Europe
36136788;Dynegy Inc;United States;North America
36136811;Scientific Games Corp;United States;North America
36136838;Belga-Films SA;Belgium;Western Europe
36136906;Embassy of the Independent State of Papua New Guinea;Belgium;Western Europe
36136907;Ministry of Finance of Pakistan;Pakistan;Asia
36136908;Representation Permanente de Suede aupres de L Union Europeenne;Belgium;Western Europe
36136925;Artima Sa;Romania;Central and Eastern Europe
36136943;Bluewater Energy Services B.V.;Netherlands;Western Europe
